timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1773154017945,184,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1194,225,1,1,https://api.weatherbit.io/v2.0/current?city=Sydney&country=AU&key=628bd42a721c4a57b7ffaade43851fae&units=M,184,0,0
1773154018945,183,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1219,225,1,1,https://api.weatherbit.io/v2.0/current?city=London&country=GB&key=628bd42a721c4a57b7ffaade43851fae&units=M,182,0,0
1773154019942,190,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1217,227,1,1,https://api.weatherbit.io/v2.0/current?city=New+York&country=US&key=628bd42a721c4a57b7ffaade43851fae&units=M,190,0,0
1773154020942,181,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1185,224,1,1,https://api.weatherbit.io/v2.0/current?city=Tokyo&country=JP&key=628bd42a721c4a57b7ffaade43851fae&units=M,181,0,0
1773154021941,184,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1209,224,1,1,https://api.weatherbit.io/v2.0/current?city=Paris&country=FR&key=628bd42a721c4a57b7ffaade43851fae&units=M,183,0,0
1773154022942,186,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1198,224,1,1,https://api.weatherbit.io/v2.0/current?city=Dubai&country=AE&key=628bd42a721c4a57b7ffaade43851fae&units=M,186,0,0
1773154023940,189,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1196,228,1,1,https://api.weatherbit.io/v2.0/current?city=Singapore&country=SG&key=628bd42a721c4a57b7ffaade43851fae&units=M,189,0,0
1773154024945,539,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1212,230,1,1,https://api.weatherbit.io/v2.0/current?city=Los+Angeles&country=US&key=628bd42a721c4a57b7ffaade43851fae&units=M,539,0,364
1773154025945,183,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1198,225,1,1,https://api.weatherbit.io/v2.0/current?city=Sydney&country=AU&key=628bd42a721c4a57b7ffaade43851fae&units=M,182,0,0
1773154026942,173,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1215,225,1,1,https://api.weatherbit.io/v2.0/current?city=London&country=GB&key=628bd42a721c4a57b7ffaade43851fae&units=M,173,0,0
1773154027946,178,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1213,227,1,1,https://api.weatherbit.io/v2.0/current?city=New+York&country=US&key=628bd42a721c4a57b7ffaade43851fae&units=M,178,0,0
1773154028941,178,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1185,224,1,1,https://api.weatherbit.io/v2.0/current?city=Tokyo&country=JP&key=628bd42a721c4a57b7ffaade43851fae&units=M,178,0,0
1773154029946,178,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1205,224,1,1,https://api.weatherbit.io/v2.0/current?city=Paris&country=FR&key=628bd42a721c4a57b7ffaade43851fae&units=M,178,0,0
1773154030946,178,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1198,224,1,1,https://api.weatherbit.io/v2.0/current?city=Dubai&country=AE&key=628bd42a721c4a57b7ffaade43851fae&units=M,178,0,0
1773154031947,179,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1196,228,1,1,https://api.weatherbit.io/v2.0/current?city=Singapore&country=SG&key=628bd42a721c4a57b7ffaade43851fae&units=M,179,0,0
1773154032943,173,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1208,230,1,1,https://api.weatherbit.io/v2.0/current?city=Los+Angeles&country=US&key=628bd42a721c4a57b7ffaade43851fae&units=M,173,0,0
1773154033942,173,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1194,225,1,1,https://api.weatherbit.io/v2.0/current?city=Sydney&country=AU&key=628bd42a721c4a57b7ffaade43851fae&units=M,173,0,0
1773154034945,175,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1219,225,1,1,https://api.weatherbit.io/v2.0/current?city=London&country=GB&key=628bd42a721c4a57b7ffaade43851fae&units=M,175,0,0
1773154035943,179,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1217,227,1,1,https://api.weatherbit.io/v2.0/current?city=New+York&country=US&key=628bd42a721c4a57b7ffaade43851fae&units=M,179,0,0
1773154036944,183,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1185,224,1,1,https://api.weatherbit.io/v2.0/current?city=Tokyo&country=JP&key=628bd42a721c4a57b7ffaade43851fae&units=M,183,0,0
1773154037945,181,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1209,224,1,1,https://api.weatherbit.io/v2.0/current?city=Paris&country=FR&key=628bd42a721c4a57b7ffaade43851fae&units=M,181,0,0
1773154038946,176,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1194,224,1,1,https://api.weatherbit.io/v2.0/current?city=Dubai&country=AE&key=628bd42a721c4a57b7ffaade43851fae&units=M,176,0,0
1773154039945,177,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1196,228,1,1,https://api.weatherbit.io/v2.0/current?city=Singapore&country=SG&key=628bd42a721c4a57b7ffaade43851fae&units=M,177,0,0
1773154040945,181,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1212,230,1,1,https://api.weatherbit.io/v2.0/current?city=Los+Angeles&country=US&key=628bd42a721c4a57b7ffaade43851fae&units=M,180,0,0
1773154041942,180,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1198,225,1,1,https://api.weatherbit.io/v2.0/current?city=Sydney&country=AU&key=628bd42a721c4a57b7ffaade43851fae&units=M,179,0,0
1773154042942,180,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1219,225,1,1,https://api.weatherbit.io/v2.0/current?city=London&country=GB&key=628bd42a721c4a57b7ffaade43851fae&units=M,180,0,0
1773154043945,207,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1233,227,1,1,https://api.weatherbit.io/v2.0/current?city=New+York&country=US&key=628bd42a721c4a57b7ffaade43851fae&units=M,207,0,0
1773154044942,180,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1185,224,1,1,https://api.weatherbit.io/v2.0/current?city=Tokyo&country=JP&key=628bd42a721c4a57b7ffaade43851fae&units=M,180,0,0
1773154045945,181,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1209,224,1,1,https://api.weatherbit.io/v2.0/current?city=Paris&country=FR&key=628bd42a721c4a57b7ffaade43851fae&units=M,180,0,0
1773154046946,183,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1198,224,1,1,https://api.weatherbit.io/v2.0/current?city=Dubai&country=AE&key=628bd42a721c4a57b7ffaade43851fae&units=M,183,0,0
1773154047943,181,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1196,228,1,1,https://api.weatherbit.io/v2.0/current?city=Singapore&country=SG&key=628bd42a721c4a57b7ffaade43851fae&units=M,181,0,0
1773154048945,181,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1212,230,1,1,https://api.weatherbit.io/v2.0/current?city=Los+Angeles&country=US&key=628bd42a721c4a57b7ffaade43851fae&units=M,181,0,0
1773154049945,178,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1194,225,1,1,https://api.weatherbit.io/v2.0/current?city=Sydney&country=AU&key=628bd42a721c4a57b7ffaade43851fae&units=M,178,0,0
1773154050946,180,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1219,225,1,1,https://api.weatherbit.io/v2.0/current?city=London&country=GB&key=628bd42a721c4a57b7ffaade43851fae&units=M,180,0,0
1773154051944,178,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1229,227,1,1,https://api.weatherbit.io/v2.0/current?city=New+York&country=US&key=628bd42a721c4a57b7ffaade43851fae&units=M,178,0,0
1773154052942,178,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1181,224,1,1,https://api.weatherbit.io/v2.0/current?city=Tokyo&country=JP&key=628bd42a721c4a57b7ffaade43851fae&units=M,178,0,0
1773154053942,183,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1209,224,1,1,https://api.weatherbit.io/v2.0/current?city=Paris&country=FR&key=628bd42a721c4a57b7ffaade43851fae&units=M,183,0,0
1773154054945,175,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1194,224,1,1,https://api.weatherbit.io/v2.0/current?city=Dubai&country=AE&key=628bd42a721c4a57b7ffaade43851fae&units=M,175,0,0
1773154055941,176,HTTP Request,200,OK,Ramp-up Load 1-1,text,true,,1192,228,1,1,https://api.weatherbit.io/v2.0/current?city=Singapore&country=SG&key=628bd42a721c4a57b7ffaade43851fae&units=M,176,0,0
